NOM_TIPO;NOM_DPTO;NOM_MUSEO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;TOTAL_PAGANTES
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,381
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;252
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,633
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,303
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;173
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,476
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;1,650
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;190
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;1,840
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,418
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;590
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,008
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;1,480
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;176
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;1,656
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,068
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;232
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,300
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,472
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;618
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;4,090
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,467
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;523
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,990
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,391
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;173
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,564
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;8,828
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;281
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;9,109
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;11,371
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;174
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;11,545
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;5,198
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;135
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;5,333
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;31
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;1
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;32
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;58
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;58
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;14
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;1
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;15
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;47
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;47
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;84
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;84
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;146
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;22
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;168
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;106
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;106
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;123
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;66
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;189
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;259
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;22
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;281
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;96
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;20
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;116
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;108
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;108
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;53
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;5
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;58
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;6,095
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;5,663
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,758
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;6,528
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;5,027
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,555
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;6,763
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,727
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,490
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,338
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,748
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;12,086
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,106
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,861
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,967
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,302
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,932
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;12,234
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,136
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,899
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;12,035
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,030
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,713
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,743
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;7,157
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,863
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;12,020
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;6,893
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,790
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;11,683
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;6,096
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,325
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;10,421
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;318
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;376
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;694
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;83
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;66
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;149
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;175
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;84
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;259
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;128
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;65
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;193
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;146
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;85
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;231
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;266
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;146
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;412
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;138
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;65
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;203
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;96
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;50
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;146
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;103
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;44
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;147
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;50
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;27
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;77
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;41
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;21
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;62
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;9
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;678
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;687
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;28
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;974
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,002
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;36
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;946
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;982
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;75
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;949
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,024
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;22
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;654
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;676
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;26
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;696
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;722
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;39
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;902
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;941
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;24
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;740
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;764
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;103
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,085
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,188
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;74
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,030
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,104
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;32
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;758
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;790
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;156
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;4,486
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;4,642
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;101
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,683
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,784
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;75
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,964
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;6,039
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;127
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;6,349
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;6,476
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;75
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;6,216
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;6,291
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;147
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,689
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,836
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;102
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,816
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,918
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;115
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;11,564
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;11,679
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;167
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;8,013
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;8,180
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;70
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,775
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,845
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;83
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;8,826
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;8,909
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;149
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,572
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,721
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;448
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,042
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,490
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;259
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,458
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,717
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;312
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,039
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,351
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;437
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,942
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,379
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;350
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,632
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,982
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;394
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,522
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,916
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;696
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;5,630
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,326
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,067
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,086
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;7,153
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;716
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,003
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,719
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;844
