ANIO;NOM_MES;NOM_DPTO;COD_TIPO;TOTAL_PAGANTES
2007;Setiembre;Huanuco;2;16
2007;Octubre;Huanuco;0;39
2007;Octubre;Huanuco;1;0
2007;Octubre;Huanuco;2;39
2007;Noviembre;Huanuco;0;41
2007;Noviembre;Huanuco;1;0
2007;Noviembre;Huanuco;2;41
2007;Diciembre;Huanuco;0;5
2007;Diciembre;Huanuco;1;0
2007;Diciembre;Huanuco;2;5
2007;Enero;Huanuco;0;104
2007;Enero;Huanuco;1;20
2007;Enero;Huanuco;2;124
2007;Febrero;Huanuco;0;64
2007;Febrero;Huanuco;1;7
2007;Febrero;Huanuco;2;71
2007;Marzo;Huanuco;0;57
2007;Marzo;Huanuco;1;19
2007;Marzo;Huanuco;2;76
2007;Abril;Huanuco;0;98
2007;Abril;Huanuco;1;16
2007;Abril;Huanuco;2;114
2007;Mayo;Huanuco;0;151
2007;Mayo;Huanuco;1;18
2007;Mayo;Huanuco;2;169
2007;Junio;Huanuco;0;184
2007;Junio;Huanuco;1;20
2007;Junio;Huanuco;2;204
2007;Julio;Huanuco;0;255
2007;Julio;Huanuco;1;64
2007;Julio;Huanuco;2;319
2007;Agosto;Huanuco;0;152
2007;Agosto;Huanuco;1;68
2007;Agosto;Huanuco;2;220
2007;Setiembre;Huanuco;0;387
2007;Setiembre;Huanuco;1;38
2007;Setiembre;Huanuco;2;425
2007;Octubre;Huanuco;0;439
2007;Octubre;Huanuco;1;14
2007;Octubre;Huanuco;2;453
2007;Noviembre;Huanuco;0;445
2007;Noviembre;Huanuco;1;10
2007;Noviembre;Huanuco;2;455
2007;Diciembre;Huanuco;0;249
2007;Diciembre;Huanuco;1;6
2007;Diciembre;Huanuco;2;255
2007;Enero;Ica;0;28
2007;Enero;Ica;1;0
2007;Enero;Ica;2;28
2007;Febrero;Ica;0;15
2007;Febrero;Ica;1;3
2007;Febrero;Ica;2;18
2007;Marzo;Ica;0;12
2007;Marzo;Ica;1;0
2007;Marzo;Ica;2;12
2007;Abril;Ica;0;26
2007;Abril;Ica;1;0
2007;Abril;Ica;2;26
2007;Mayo;Ica;0;13
2007;Mayo;Ica;1;0
2007;Mayo;Ica;2;13
2007;Junio;Ica;0;47
2007;Junio;Ica;1;0
2007;Junio;Ica;2;47
2007;Julio;Ica;0;46
2007;Julio;Ica;1;2
2007;Julio;Ica;2;48
2007;Agosto;Ica;0;36
2007;Agosto;Ica;1;3
2007;Agosto;Ica;2;39
2007;Setiembre;Ica;0;10
2007;Setiembre;Ica;1;0
2007;Setiembre;Ica;2;10
2007;Octubre;Ica;0;12
2007;Octubre;Ica;1;0
2007;Octubre;Ica;2;12
2007;Noviembre;Ica;0;13
2007;Noviembre;Ica;1;6
2007;Noviembre;Ica;2;19
2007;Diciembre;Ica;0;9
2007;Diciembre;Ica;1;12
2007;Diciembre;Ica;2;21
2007;Enero;Ica;0;6
2007;Enero;Ica;1;10
2007;Enero;Ica;2;16
2007;Febrero;Ica;0;26
2007;Febrero;Ica;1;2
2007;Febrero;Ica;2;28
2007;Marzo;Ica;0;22
2007;Marzo;Ica;1;0
2007;Marzo;Ica;2;22
2007;Abril;Ica;0;41
2007;Abril;Ica;1;0
2007;Abril;Ica;2;41
2007;Mayo;Ica;0;22
2007;Mayo;Ica;1;0
2007;Mayo;Ica;2;22
2007;Junio;Ica;0;16
2007;Junio;Ica;1;0
2007;Junio;Ica;2;16
2007;Julio;Ica;0;48
2007;Julio;Ica;1;0
2007;Julio;Ica;2;48
2007;Agosto;Ica;0;86
2007;Agosto;Ica;1;0
2007;Agosto;Ica;2;86
2007;Setiembre;Ica;0;16
2007;Setiembre;Ica;1;0
2007;Setiembre;Ica;2;16
2007;Octubre;Ica;0;30
2007;Octubre;Ica;1;0
2007;Octubre;Ica;2;30
2007;Noviembre;Ica;0;12
2007;Noviembre;Ica;1;12
2007;Noviembre;Ica;2;24
2007;Diciembre;Ica;0;6
2007;Diciembre;Ica;1;9
2007;Diciembre;Ica;2;15
2007;Enero;La Libertad;0;3,576
2007;Enero;La Libertad;1;1,870
2007;Enero;La Libertad;2;5,446
2007;Febrero;La Libertad;0;3,400
2007;Febrero;La Libertad;1;1,800
2007;Febrero;La Libertad;2;5,200
2007;Marzo;La Libertad;0;1,432
2007;Marzo;La Libertad;1;2,010
2007;Marzo;La Libertad;2;3,442
2007;Abril;La Libertad;0;2,895
2007;Abril;La Libertad;1;1,791
2007;Abril;La Libertad;2;4,686
2007;Mayo;La Libertad;0;2,083
2007;Mayo;La Libertad;1;1,132
2007;Mayo;La Libertad;2;3,215
2007;Junio;La Libertad;0;3,103
2007;Junio;La Libertad;1;1,184
2007;Junio;La Libertad;2;4,287
2007;Julio;La Libertad;0;4,702
2007;Julio;La Libertad;1;2,394
2007;Julio;La Libertad;2;7,096
2007;Agosto;La Libertad;0;5,018
2007;Agosto;La Libertad;1;1,811
2007;Agosto;La Libertad;2;6,829
2007;Setiembre;La Libertad;0;4,824
2007;Setiembre;La Libertad;1;1,205
2007;Setiembre;La Libertad;2;6,029
2007;Octubre;La Libertad;0;7,703
2007;Octubre;La Libertad;1;1,621
2007;Octubre;La Libertad;2;9,324
2007;Noviembre;La Libertad;0;9,336
2007;Noviembre;La Libertad;1;1,137
2007;Noviembre;La Libertad;2;10,473
2007;Diciembre;La Libertad;0;5,797
2007;Diciembre;La Libertad;1;1,176
2007;Diciembre;La Libertad;2;6,973
2007;Enero;La Libertad;0;4,793
2007;Enero;La Libertad;1;2,843
2007;Enero;La Libertad;2;7,636
2007;Febrero;La Libertad;0;4,676
2007;Febrero;La Libertad;1;1,861
2007;Febrero;La Libertad;2;6,537
2007;Marzo;La Libertad;0;2,475
2007;Marzo;La Libertad;1;2,070
2007;Marzo;La Libertad;2;4,545
2007;Abril;La Libertad;0;4,524
2007;Abril;La Libertad;1;2,007
2007;Abril;La Libertad;2;6,531
2007;Mayo;La Libertad;0;2,667
2007;Mayo;La Libertad;1;1,631
2007;Mayo;La Libertad;2;4,298
2007;Junio;La Libertad;0;4,639
2007;Junio;La Libertad;1;2,019
2007;Junio;La Libertad;2;6,658
2007;Julio;La Libertad;0;6,480
2007;Julio;La Libertad;1;3,485
2007;Julio;La Libertad;2;9,965
2007;Agosto;La Libertad;0;6,174
2007;Agosto;La Libertad;1;4,098
2007;Agosto;La Libertad;2;10,272
2007;Setiembre;La Libertad;0;6,799
2007;Setiembre;La Libertad;1;2,301
2007;Setiembre;La Libertad;2;9,100
2007;Octubre;La Libertad;0;9,601
2007;Octubre;La Libertad;1;3,036
2007;Octubre;La Libertad;2;12,637
2007;Noviembre;La Libertad;0;10,639
2007;Noviembre;La Libertad;1;2,339
2007;Noviembre;La Libertad;2;12,978
2007;Diciembre;La Libertad;0;6,250
2007;Diciembre;La Libertad;1;1,689
2007;Diciembre;La Libertad;2;7,939
2007;Enero;La Libertad;0;0
2007;Enero;La Libertad;1;0
2007;Enero;La Libertad;2;0
2007;Febrero;La Libertad;0;0
2007;Febrero;La Libertad;1;0
2007;Febrero;La Libertad;2;0
2007;Marzo;La Libertad;0;0
2007;Marzo;La Libertad;1;0
2007;Marzo;La Libertad;2;0
2007;Abril;La Libertad;0;746
2007;Abril;La Libertad;1;242
2007;Abril;La Libertad;2;988
2007;Mayo;La Libertad;0;460
2007;Mayo;La Libertad;1;165
2007;Mayo;La Libertad;2;625
2007;Junio;La Libertad;0;730
2007;Junio;La Libertad;1;158
2007;Junio;La Libertad;2;888
2007;Julio;La Libertad;0;1,446
2007;Julio;La Libertad;1;337
2007;Julio;La Libertad;2;1,783
2007;Agosto;La Libertad;0;1,132
2007;Agosto;La Libertad;1;475
2007;Agosto;La Libertad;2;1,607
2007;Setiembre;La Libertad;0;1,261
2007;Setiembre;La Libertad;1;359
2007;Setiembre;La Libertad;2;1,620
2007;Octubre;La Libertad;0;1,024
2007;Octubre;La Libertad;1;340
2007;Octubre;La Libertad;2;1,364
2007;Noviembre;La Libertad;0;1,210
2007;Noviembre;La Libertad;1;282
2007;Noviembre;La Libertad;2;1,492
2007;Diciembre;La Libertad;0;784
2007;Diciembre;La Libertad;1;138
2007;Diciembre;La Libertad;2;922
2007;Enero;La Libertad;0;855
2007;Enero;La Libertad;1;418
2007;Enero;La Libertad;2;1,273
2007;Febrero;La Libertad;0;1,099
2007;Febrero;La Libertad;1;950
2007;Febrero;La Libertad;2;2,049
2007;Marzo;La Libertad;0;794
2007;Marzo;La Libertad;1;882
2007;Marzo;La Libertad;2;1,676
2007;Abril;La Libertad;0;1,194
2007;Abril;La Libertad;1;1,113
2007;Abril;La Libertad;2;2,307
2007;Mayo;La Libertad;0;989
2007;Mayo;La Libertad;1;690
2007;Mayo;La Libertad;2;1,679
2007;Junio;La Libertad;0;1,506
2007;Junio;La Libertad;1;792
2007;Junio;La Libertad;2;2,298
2007;Julio;La Libertad;0;3,852
2007;Julio;La Libertad;1;1,270
2007;Julio;La Libertad;2;5,122
2007;Agosto;La Libertad;0;2,880
2007;Agosto;La Libertad;1;1,145
2007;Agosto;La Libertad;2;4,025
2007;Setiembre;La Libertad;0;2,601
2007;Setiembre;La Libertad;1;837
2007;Setiembre;La Libertad;2;3,438
2007;Octubre;La Libertad;0;5,225
2007;Octubre;La Libertad;1;1,006
2007;Octubre;La Libertad;2;6,231
2007;Noviembre;La Libertad;0;4,970
2007;Noviembre;La Libertad;1;807
2007;Noviembre;La Libertad;2;5,777
2007;Diciembre;La Libertad;0;2,907
2007;Diciembre;La Libertad;1;632
2007;Diciembre;La Libertad;2;3,539
2007;Enero;Lima;0;1,331
2007;Enero;Lima;1;343
2007;Enero;Lima;2;1,674
2007;Febrero;Lima;0;1,295
2007;Febrero;Lima;1;192
2007;Febrero;Lima;2;1,487
2007;Marzo;Lima;0;1,162
2007;Marzo;Lima;1;172
2007;Marzo;Lima;2;1,334
2007;Abril;Lima;0;4,346
2007;Abril;Lima;1;135
2007;Abril;Lima;2;4,481
2007;Mayo;Lima;0;3,045
2007;Mayo;Lima;1;99
2007;Mayo;Lima;2;3,144
2007;Junio;Lima;0;4,695
2007;Junio;Lima;1;142
2007;Junio;Lima;2;4,837
2007;Julio;Lima;0;3,938
2007;Julio;Lima;1;146
2007;Julio;Lima;2;4,084
2007;Agosto;Lima;0;3,300
2007;Agosto;Lima;1;190
2007;Agosto;Lima;2;3,490
2007;Setiembre;Lima;0;3,551
2007;Setiembre;Lima;1;353
2007;Setiembre;Lima;2;3,904
2007;Octubre;Lima;0;3,268
2007;Octubre;Lima;1;375
2007;Octubre;Lima;2;3,643
2007;Noviembre;Lima;0;3,871
2007;Noviembre;Lima;1;269
2007;Noviembre;Lima;2;4,140
2007;Diciembre;Lima;0;1,821
2007;Diciembre;Lima;1;291
2007;Diciembre;Lima;2;2,112
2007;Enero;Pasco;0;0
2007;Enero;Pasco;1;0
2007;Enero;Pasco;2;0
2007;Febrero;Pasco;0;0
2007;Febrero;Pasco;1;0
2007;Febrero;Pasco;2;0
2007;Marzo;Pasco;0;0
2007;Marzo;Pasco;1;0
2007;Marzo;Pasco;2;0
2007;Abril;Pasco;0;0
2007;Abril;Pasco;1;0
2007;Abril;Pasco;2;0
2007;Mayo;Pasco;0;0
2007;Mayo;Pasco;1;0
2007;Mayo;Pasco;2;0
2007;Junio;Pasco;0;0
2007;Junio;Pasco;1;0
2007;Junio;Pasco;2;0
2007;Julio;Pasco;0;0
2007;Julio;Pasco;1;0
2007;Julio;Pasco;2;0
2007;Agosto;Pasco;0;0
2007;Agosto;Pasco;1;0
2007;Agosto;Pasco;2;0
2007;Setiembre;Pasco;0;0
2007;Setiembre;Pasco;1;0
2007;Setiembre;Pasco;2;0
2007;Octubre;Pasco;0;0
2007;Octubre;Pasco;1;0
2007;Octubre;Pasco;2;0
2007;Noviembre;Pasco;0;0
2007;Noviembre;Pasco;1;0
2007;Noviembre;Pasco;2;0
2007;Diciembre;Pasco;0;0
2007;Diciembre;Pasco;1;0
2007;Diciembre;Pasco;2;0
2007;Enero;Piura;0;48
2007;Enero;Piura;1;66
2007;Enero;Piura;2;114
2007;Febrero;Piura;0;93
2007;Febrero;Piura;1;72
2007;Febrero;Piura;2;165
2007;Marzo;Piura;0;134
2007;Marzo;Piura;1;66
2007;Marzo;Piura;2;200
2007;Abril;Piura;0;46
2007;Abril;Piura;1;77
2007;Abril;Piura;2;123
2007;Mayo;Piura;0;93
2007;Mayo;Piura;1;48
2007;Mayo;Piura;2;141
2007;Junio;Piura;0;70
2007;Junio;Piura;1;58
2007;Junio;Piura;2;128
2007;Julio;Piura;0;82
2007;Julio;Piura;1;121
2007;Julio;Piura;2;203
2007;Agosto;Piura;0;171
2007;Agosto;Piura;1;145
2007;Agosto;Piura;2;316
2007;Setiembre;Piura;0;66
2007;Setiembre;Piura;1;62
2007;Setiembre;Piura;2;128
2007;Octubre;Piura;0;100
2007;Octubre;Piura;1;71
2007;Octubre;Piura;2;171
2007;Noviembre;Piura;0;50
2007;Noviembre;Piura;1;75
2007;Noviembre;Piura;2;125
2007;Diciembre;Piura;0;6
2007;Diciembre;Piura;1;62
2007;Diciembre;Piura;2;68
2007;Enero;Puno;0;16
2007;Enero;Puno;1;22
2007;Enero;Puno;2;38
2007;Febrero;Puno;0;12
2007;Febrero;Puno;1;24
2007;Febrero;Puno;2;36
2007;Marzo;Puno;0;11
2007;Marzo;Puno;1;12
2007;Marzo;Puno;2;23
2007;Abril;Puno;0;15
2007;Abril;Puno;1;8
2007;Abril;Puno;2;23
2007;Mayo;Puno;0;11
2007;Mayo;Puno;1;21
2007;Mayo;Puno;2;32
2007;Junio;Puno;0;16
2007;Junio;Puno;1;5
2007;Junio;Puno;2;21
2007;Julio;Puno;0;13
2007;Julio;Puno;1;23
2007;Julio;Puno;2;36
2007;Agosto;Puno;0;4
2007;Agosto;Puno;1;17
2007;Agosto;Puno;2;21
2007;Setiembre;Puno;0;16
2007;Setiembre;Puno;1;17
2007;Setiembre;Puno;2;33
2007;Octubre;Puno;0;10
2007;Octubre;Puno;1;16
2007;Octubre;Puno;2;26
2007;Noviembre;Puno;0;8
2007;Noviembre;Puno;1;8
2007;Noviembre;Puno;2;16
2007;Diciembre;Puno;0;12
2007;Diciembre;Puno;1;15
2007;Diciembre;Puno;2;27
2007;Enero;Puno;0;332
2007;Enero;Puno;1;2,620
2007;Enero;Puno;2;2,952
2007;Febrero;Puno;0;615
2007;Febrero;Puno;1;3,168
2007;Febrero;Puno;2;3,783
2007;Marzo;Puno;0;467
2007;Marzo;Puno;1;3,264
2007;Marzo;Puno;2;3,731
2007;Abril;Puno;0;671
2007;Abril;Puno;1;3,474
2007;Abril;Puno;2;4,145
2007;Mayo;Puno;0;479
2007;Mayo;Puno;1;4,248
2007;Mayo;Puno;2;4,727
2007;Junio;Puno;0;843
2007;Junio;Puno;1;3,154
2007;Junio;Puno;2;3,997
2007;Julio;Puno;0;509
2007;Julio;Puno;1;4,727
2007;Julio;Puno;2;5,236
2007;Agosto;Puno;0;1,150
2007;Agosto;Puno;1;7,821
2007;Agosto;Puno;2;8,971
2007;Setiembre;Puno;0;1,445
2007;Setiembre;Puno;1;5,525
2007;Setiembre;Puno;2;6,970
2007;Octubre;Puno;0;2,424
2007;Octubre;Puno;1;5,884
2007;Octubre;Puno;2;8,308
2007;Noviembre;Puno;0;3,710
2007;Noviembre;Puno;1;5,255
2007;Noviembre;Puno;2;8,965
2007;Diciembre;Puno;0;220
2007;Diciembre;Puno;1;549
2007;Diciembre;Puno;2;769
2008;Enero;Amazonas;0;888
2008;Enero;Amazonas;1;339
2008;Enero;Amazonas;2;1,227
2008;Febrero;Amazonas;0;544
2008;Febrero;Amazonas;1;220
2008;Febrero;Amazonas;2;764
2008;Marzo;Amazonas;0;437
2008;Marzo;Amazonas;1;289
2008;Marzo;Amazonas;2;726
2008;Abril;Amazonas;0;124
2008;Abril;Amazonas;1;149
2008;Abril;Amazonas;2;273
2008;Mayo;Amazonas;0;595
2008;Mayo;Amazonas;1;474
2008;Mayo;Amazonas;2;1,069
2008;Junio;Amazonas;0;559
2008;Junio;Amazonas;1;331
2008;Junio;Amazonas;2;890
2008;Julio;Amazonas;0;1,240
2008;Julio;Amazonas;1;735
2008;Julio;Amazonas;2;1,975
2008;Agosto;Amazonas;0;2,797
2008;Agosto;Amazonas;1;756
2008;Agosto;Amazonas;2;3,553
2008;Setiembre;Amazonas;0;846
2008;Setiembre;Amazonas;1;361
2008;Setiembre;Amazonas;2;1,207
2008;Octubre;Amazonas;0;1,310
2008;Octubre;Amazonas;1;546
2008;Octubre;Amazonas;2;1,856
2008;Noviembre;Amazonas;0;2,075
2008;Noviembre;Amazonas;1;310
2008;Noviembre;Amazonas;2;2,385
2008;Diciembre;Amazonas;0;1,209
2008;Diciembre;Amazonas;1;345
2008;Diciembre;Amazonas;2;1,554
2008;Enero;Ancash;0;0
2008;Enero;Ancash;1;0
2008;Enero;Ancash;2;0
2008;Febrero;Ancash;0;1,956
2008;Febrero;Ancash;1;465
2008;Febrero;Ancash;2;2,421
2008;Marzo;Ancash;0;0
2008;Marzo;Ancash;1;0
2008;Marzo;Ancash;2;0
2008;Abril;Ancash;0;1,034
2008;Abril;Ancash;1;408
2008;Abril;Ancash;2;1,442
2008;Mayo;Ancash;0;4,581
2008;Mayo;Ancash;1;785
2008;Mayo;Ancash;2;5,366
2008;Junio;Ancash;0;2,356
2008;Junio;Ancash;1;814
2008;Junio;Ancash;2;3,170
2008;Julio;Ancash;0;6,162
2008;Julio;Ancash;1;2,524
2008;Julio;Ancash;2;8,686
2008;Agosto;Ancash;0;5,792
2008;Agosto;Ancash;1;1,538
2008;Agosto;Ancash;2;7,330
2008;Setiembre;Ancash;0;3,524
2008;Setiembre;Ancash;1;852
2008;Setiembre;Ancash;2;4,376
2008;Octubre;Ancash;0;9,298
2008;Octubre;Ancash;1;748
2008;Octubre;Ancash;2;10,046
2008;Noviembre;Ancash;0;10,431
2008;Noviembre;Ancash;1;573
2008;Noviembre;Ancash;2;11,004
2008;Diciembre;Ancash;0;1,980
2008;Diciembre;Ancash;1;337
2008;Diciembre;Ancash;2;2,317
2008;Enero;Ancash;0;0
2008;Enero;Ancash;1;0
2008;Enero;Ancash;2;0
2008;Febrero;Ancash;0;8
2008;Febrero;Ancash;1;6
2008;Febrero;Ancash;2;14
2008;Marzo;Ancash;0;42
2008;Marzo;Ancash;1;1
2008;Marzo;Ancash;2;43
2008;Abril;Ancash;0;20
2008;Abril;Ancash;1;1
2008;Abril;Ancash;2;21
2008;Mayo;Ancash;0;32
2008;Mayo;Ancash;1;5
2008;Mayo;Ancash;2;37
2008;Junio;Ancash;0;290
2008;Junio;Ancash;1;2
2008;Junio;Ancash;2;292
2008;Julio;Ancash;0;305
2008;Julio;Ancash;1;2
2008;Julio;Ancash;2;307
2008;Agosto;Ancash;0;12
2008;Agosto;Ancash;1;13
2008;Agosto;Ancash;2;25
2008;Setiembre;Ancash;0;895
2008;Setiembre;Ancash;1;4
2008;Setiembre;Ancash;2;899
2008;Octubre;Ancash;0;1,038
2008;Octubre;Ancash;1;1
2008;Octubre;Ancash;2;1,039
2008;Noviembre;Ancash;0;264
2008;Noviembre;Ancash;1;1
2008;Noviembre;Ancash;2;265
2008;Diciembre;Ancash;0;18
2008;Diciembre;Ancash;1;0
2008;Diciembre;Ancash;2;18
2008;Enero;Apurimac;0;64
2008;Enero;Apurimac;1;77
2008;Enero;Apurimac;2;141
2008;Febrero;Apurimac;0;0
2008;Febrero;Apurimac;1;0
2008;Febrero;Apurimac;2;0
2008;Marzo;Apurimac;0;98
2008;Marzo;Apurimac;1;53
2008;Marzo;Apurimac;2;151
2008;Abril;Apurimac;0;11
2008;Abril;Apurimac;1;119
2008;Abril;Apurimac;2;130
2008;Mayo;Apurimac;0;77
2008;Mayo;Apurimac;1;166
2008;Mayo;Apurimac;2;243
2008;Junio;Apurimac;0;138
2008;Junio;Apurimac;1;49
2008;Junio;Apurimac;2;187
2008;Julio;Apurimac;0;159
2008;Julio;Apurimac;1;247
2008;Julio;Apurimac;2;406
2008;Agosto;Apurimac;0;229
2008;Agosto;Apurimac;1;78
2008;Agosto;Apurimac;2;307
2008;Setiembre;Apurimac;0;107
2008;Setiembre;Apurimac;1;171
2008;Setiembre;Apurimac;2;278
2008;Octubre;Apurimac;0;50
2008;Octubre;Apurimac;1;201
2008;Octubre;Apurimac;2;251
2008;Noviembre;Apurimac;0;0
2008;Noviembre;Apurimac;1;0
2008;Noviembre;Apurimac;2;0
2008;Diciembre;Apurimac;0;0
2008;Diciembre;Apurimac;1;0
2008;Diciembre;Apurimac;2;0
2008;Enero;Arequipa;0;74
2008;Enero;Arequipa;1;57
2008;Enero;Arequipa;2;131
2008;Febrero;Arequipa;0;91
2008;Febrero;Arequipa;1;23
2008;Febrero;Arequipa;2;114
2008;Marzo;Arequipa;0;145
2008;Marzo;Arequipa;1;67
2008;Marzo;Arequipa;2;212
2008;Abril;Arequipa;0;125
2008;Abril;Arequipa;1;59
2008;Abril;Arequipa;2;184
2008;Mayo;Arequipa;0;172
2008;Mayo;Arequipa;1;71
2008;Mayo;Arequipa;2;243
2008;Junio;Arequipa;0;129
2008;Junio;Arequipa;1;70
2008;Junio;Arequipa;2;199
2008;Julio;Arequipa;0;410
2008;Julio;Arequipa;1;144
2008;Julio;Arequipa;2;554
2008;Agosto;Arequipa;0;242
2008;Agosto;Arequipa;1;131
2008;Agosto;Arequipa;2;373
2008;Setiembre;Arequipa;0;504
2008;Setiembre;Arequipa;1;168
2008;Setiembre;Arequipa;2;672
2008;Octubre;Arequipa;0;180
2008;Octubre;Arequipa;1;70
2008;Octubre;Arequipa;2;250
2008;Noviembre;Arequipa;0;189
2008;Noviembre;Arequipa;1;92
2008;Noviembre;Arequipa;2;281
2008;Diciembre;Arequipa;0;200
2008;Diciembre;Arequipa;1;86
2008;Diciembre;Arequipa;2;286
2008;Enero;Arequipa;0;14
2008;Enero;Arequipa;1;0
2008;Enero;Arequipa;2;14
2008;Febrero;Arequipa;0;11
2008;Febrero;Arequipa;1;0
2008;Febrero;Arequipa;2;11
2008;Marzo;Arequipa;0;29
2008;Marzo;Arequipa;1;0
2008;Marzo;Arequipa;2;29
2008;Abril;Arequipa;0;20
2008;Abril;Arequipa;1;0
2008;Abril;Arequipa;2;20
2008;Mayo;Arequipa;0;49
2008;Mayo;Arequipa;1;0
2008;Mayo;Arequipa;2;49
2008;Junio;Arequipa;0;32
2008;Junio;Arequipa;1;0
2008;Junio;Arequipa;2;32
2008;Julio;Arequipa;0;69
2008;Julio;Arequipa;1;0
2008;Julio;Arequipa;2;69
2008;Agosto;Arequipa;0;72
2008;Agosto;Arequipa;1;0
2008;Agosto;Arequipa;2;72
2008;Setiembre;Arequipa;0;69
2008;Setiembre;Arequipa;1;0
2008;Setiembre;Arequipa;2;69
2008;Octubre;Arequipa;0;47
2008;Octubre;Arequipa;1;0
2008;Octubre;Arequipa;2;47
2008;Noviembre;Arequipa;0;76
2008;Noviembre;Arequipa;1;0
2008;Noviembre;Arequipa;2;76
2008;Diciembre;Arequipa;0;37
2008;Diciembre;Arequipa;1;0
2008;Diciembre;Arequipa;2;37
2008;Enero;Ayacucho;0;23
2008;Enero;Ayacucho;1;7
2008;Enero;Ayacucho;2;30
2008;Febrero;Ayacucho;0;26
2008;Febrero;Ayacucho;1;4
2008;Febrero;Ayacucho;2;30
2008;Marzo;Ayacucho;0;413
2008;Marzo;Ayacucho;1;52
2008;Marzo;Ayacucho;2;465
2008;Abril;Ayacucho;0;15
2008;Abril;Ayacucho;1;1
2008;Abril;Ayacucho;2;16
2008;Mayo;Ayacucho;0;84
2008;Mayo;Ayacucho;1;5
2008;Mayo;Ayacucho;2;89
2008;Junio;Ayacucho;0;669
2008;Junio;Ayacucho;1;31
2008;Junio;Ayacucho;2;700
2008;Julio;Ayacucho;0;376
2008;Julio;Ayacucho;1;18
2008;Julio;Ayacucho;2;394
2008;Agosto;Ayacucho;0;56
2008;Agosto;Ayacucho;1;6
2008;Agosto;Ayacucho;2;62
2008;Setiembre;Ayacucho;0;365
2008;Setiembre;Ayacucho;1;0
2008;Setiembre;Ayacucho;2;365
2008;Octubre;Ayacucho;0;186
2008;Octubre;Ayacucho;1;8
2008;Octubre;Ayacucho;2;194
2008;Noviembre;Ayacucho;0;234
2008;Noviembre;Ayacucho;1;65
2008;Noviembre;Ayacucho;2;299
2008;Diciembre;Ayacucho;0;161
2008;Diciembre;Ayacucho;1;0
2008;Diciembre;Ayacucho;2;161
2008;Enero;Cajamarca;0;1,090
2008;Enero;Cajamarca;1;160
2008;Enero;Cajamarca;2;1,250
2008;Febrero;Cajamarca;0;1,371
2008;Febrero;Cajamarca;1;223
2008;Febrero;Cajamarca;2;1,594
2008;Marzo;Cajamarca;0;1,306
2008;Marzo;Cajamarca;1;263
2008;Marzo;Cajamarca;2;1,569
2008;Abril;Cajamarca;0;648
2008;Abril;Cajamarca;1;148
2008;Abril;Cajamarca;2;796
2008;Mayo;Cajamarca;0;1,885
2008;Mayo;Cajamarca;1;283
2008;Mayo;Cajamarca;2;2,168
2008;Junio;Cajamarca;0;1,117
2008;Junio;Cajamarca;1;246
2008;Junio;Cajamarca;2;1,363
2008;Julio;Cajamarca;0;3,417
2008;Julio;Cajamarca;1;386
2008;Julio;Cajamarca;2;3,803
2008;Agosto;Cajamarca;0;2,301
2008;Agosto;Cajamarca;1;380
2008;Agosto;Cajamarca;2;2,681
2008;Setiembre;Cajamarca;0;2,386
2008;Setiembre;Cajamarca;1;163
2008;Setiembre;Cajamarca;2;2,549
2008;Octubre;Cajamarca;0;4,890
2008;Octubre;Cajamarca;1;240
2008;Octubre;Cajamarca;2;5,130
2008;Noviembre;Cajamarca;0;6,127
2008;Noviembre;Cajamarca;1;75
2008;Noviembre;Cajamarca;2;6,202
2008;Diciembre;Cajamarca;0;1,314
2008;Diciembre;Cajamarca;1;86
2008;Diciembre;Cajamarca;2;1,400
2008;Enero;Cajamarca;0;2,466
2008;Enero;Cajamarca;1;257
2008;Enero;Cajamarca;2;2,723
2008;Febrero;Cajamarca;0;2,645
2008;Febrero;Cajamarca;1;239
2008;Febrero;Cajamarca;2;2,884
2008;Marzo;Cajamarca;0;1,863
2008;Marzo;Cajamarca;1;248
2008;Marzo;Cajamarca;2;2,111
2008;Abril;Cajamarca;0;815
2008;Abril;Cajamarca;1;96
2008;Abril;Cajamarca;2;911
2008;Mayo;Cajamarca;0;1,678
2008;Mayo;Cajamarca;1;259
2008;Mayo;Cajamarca;2;1,937
2008;Junio;Cajamarca;0;1,441
2008;Junio;Cajamarca;1;204
2008;Junio;Cajamarca;2;1,645
2008;Julio;Cajamarca;0;3,381
2008;Julio;Cajamarca;1;580
2008;Julio;Cajamarca;2;3,961
2008;Agosto;Cajamarca;0;2,967
2008;Agosto;Cajamarca;1;262
2008;Agosto;Cajamarca;2;3,229
2008;Setiembre;Cajamarca;0;2,205
2008;Setiembre;Cajamarca;1;234
2008;Setiembre;Cajamarca;2;2,439
2008;Octubre;Cajamarca;0;6,479
2008;Octubre;Cajamarca;1;275
2008;Octubre;Cajamarca;2;6,754
2008;Noviembre;Cajamarca;0;9,272
2008;Noviembre;Cajamarca;1;167
2008;Noviembre;Cajamarca;2;9,439
2008;Diciembre;Cajamarca;0;1,537
2008;Diciembre;Cajamarca;1;108
2008;Diciembre;Cajamarca;2;1,645
2008;Enero;Cajamarca;0;39
2008;Enero;Cajamarca;1;0
2008;Enero;Cajamarca;2;39
2008;Febrero;Cajamarca;0;50
2008;Febrero;Cajamarca;1;6
2008;Febrero;Cajamarca;2;56
2008;Marzo;Cajamarca;0;22
2008;Marzo;Cajamarca;1;0
2008;Marzo;Cajamarca;2;22
